project_id	resourcetype	resourceid
lt-dia-dik-dis-upr	folder	857031298135
lt-dia-dik-dis-upr	folder	173952209464
lt-dia-dik-dis-upr	organization	494667196037
lt-dia-cv-exp	project	lt-dia-cv-exp
lt-dia-cv-exp	folder	43863831227
lt-dia-cv-exp	folder	55753077198
lt-dia-cv-exp	folder	857031298135
lt-dia-cv-exp	folder	173952209464
lt-dia-cv-exp	organization	494667196037
lt-dia-analytics-val-spo	project	lt-dia-analytics-val-spo
lt-dia-analytics-val-spo	folder	1072664139899
lt-dia-analytics-val-spo	folder	55753077198
lt-dia-analytics-val-spo	folder	857031298135
lt-dia-analytics-val-spo	folder	173952209464
lt-dia-analytics-val-spo	organization	494667196037
ld-sre-tools-artifacts	project	ld-sre-tools-artifacts
ld-sre-tools-artifacts	folder	808296467122
ld-sre-tools-artifacts	folder	778153985537
ld-sre-tools-artifacts	folder	965658997294
ld-sre-tools-artifacts	organization	494667196037
lt-mct-upr	project	lt-mct-upr
lt-mct-upr	folder	857031298135
lt-mct-upr	folder	173952209464
lt-mct-upr	organization	494667196037
lt-dia-analytics-prd-flyeng	project	lt-dia-analytics-prd-flyeng
lt-dia-analytics-prd-flyeng	folder	64479446426
lt-dia-analytics-prd-flyeng	folder	55753077198
lt-dia-analytics-prd-flyeng	folder	857031298135
lt-dia-analytics-prd-flyeng	folder	173952209464
lt-dia-analytics-prd-flyeng	organization	494667196037
lt-dia-analytics-exp-ptp	project	lt-dia-analytics-exp-ptp
lt-dia-analytics-exp-ptp	folder	124062420325
lt-dia-analytics-exp-ptp	folder	55753077198
lt-dia-analytics-exp-ptp	folder	857031298135
lt-dia-analytics-exp-ptp	folder	173952209464
lt-dia-analytics-exp-ptp	organization	494667196037
lt-dia-analytics-exp-jfeco	project	lt-dia-analytics-exp-jfeco
lt-dia-analytics-exp-jfeco	folder	124062420325
lt-dia-analytics-exp-jfeco	folder	55753077198
lt-dia-analytics-exp-jfeco	folder	857031298135
lt-dia-analytics-exp-jfeco	folder	173952209464
lt-dia-analytics-exp-jfeco	organization	494667196037
lt-dia-analytics-val-flyeng	project	lt-dia-analytics-val-flyeng
lt-dia-analytics-val-flyeng	folder	1072664139899
lt-dia-analytics-val-flyeng	folder	55753077198
lt-dia-analytics-val-flyeng	folder	857031298135
lt-dia-analytics-val-flyeng	folder	173952209464
lt-dia-analytics-val-flyeng	organization	494667196037
lt-wms-upr	project	lt-wms-upr
lt-wms-upr	folder	857031298135
lt-wms-upr	folder	173952209464
lt-wms-upr	organization	494667196037
lt-wms-lwr	project	lt-wms-lwr
lt-wms-lwr	folder	58222999069
lt-wms-lwr	folder	173952209464
lt-wms-lwr	organization	494667196037
lt-aap-dr	project	lt-aap-dr
lt-aap-dr	folder	857031298135
lt-aap-dr	folder	173952209464
lt-aap-dr	organization	494667196037
sys-30759284508274736123521985	project	sys-30759284508274736123521985
sys-30759284508274736123521985	folder	30263264461
sys-30759284508274736123521985	folder	337401936763
sys-30759284508274736123521985	organization	494667196037
sys-09120756606877429636949740	project	sys-09120756606877429636949740
sys-09120756606877429636949740	folder	30263264461
sys-09120756606877429636949740	folder	337401936763
sys-09120756606877429636949740	organization	494667196037
sys-69689977546689664905327670	project	sys-69689977546689664905327670
sys-69689977546689664905327670	folder	30263264461
sys-69689977546689664905327670	folder	337401936763
sys-69689977546689664905327670	organization	494667196037
sys-53157373672641206252941465	project	sys-53157373672641206252941465
sys-53157373672641206252941465	folder	30263264461
sys-53157373672641206252941465	folder	337401936763
sys-53157373672641206252941465	organization	494667196037
sys-82705236124118767409396518	project	sys-82705236124118767409396518
sys-82705236124118767409396518	folder	30263264461
sys-82705236124118767409396518	folder	337401936763
sys-82705236124118767409396518	organization	494667196037
lt-dia-bci-dis-upr	project	lt-dia-bci-dis-upr
lt-dia-bci-dis-upr	folder	66531989396
lt-dia-bci-dis-upr	folder	857031298135
lt-dia-bci-dis-upr	folder	173952209464
lt-dia-bci-dis-upr	organization	494667196037
pcb-poc-terraform	project	pcb-poc-terraform
pcb-poc-terraform	folder	68096937045
pcb-poc-terraform	folder	373946244185
pcb-poc-terraform	organization	494667196037
lt-dia-lma-dis-upr	project	lt-dia-lma-dis-upr
lt-dia-lma-dis-upr	folder	66531989396
lt-dia-lma-dis-upr	folder	857031298135
lt-dia-lma-dis-upr	folder	173952209464
lt-dia-lma-dis-upr	organization	494667196037
sys-71065497219265810383100032	project	sys-71065497219265810383100032
sys-71065497219265810383100032	folder	30263264461
sys-71065497219265810383100032	folder	337401936763
sys-71065497219265810383100032	organization	494667196037
sys-83172895860059777294572996	project	sys-83172895860059777294572996
sys-83172895860059777294572996	folder	30263264461
sys-83172895860059777294572996	folder	337401936763
sys-83172895860059777294572996	organization	494667196037
sys-78383281847777977142334058	project	sys-78383281847777977142334058
sys-78383281847777977142334058	folder	30263264461
sys-78383281847777977142334058	folder	337401936763
sys-78383281847777977142334058	organization	494667196037
sys-30072165574064813413095520	project	sys-30072165574064813413095520
sys-30072165574064813413095520	folder	30263264461
sys-30072165574064813413095520	folder	337401936763
sys-30072165574064813413095520	organization	494667196037
sys-86367266024615370006068834	project	sys-86367266024615370006068834
sys-86367266024615370006068834	folder	30263264461
sys-86367266024615370006068834	folder	337401936763
sys-86367266024615370006068834	organization	494667196037
sys-76408335784058753602712789	project	sys-76408335784058753602712789
sys-76408335784058753602712789	folder	30263264461
sys-76408335784058753602712789	folder	337401936763
sys-76408335784058753602712789	organization	494667196037
sys-44995748018581289654458780	project	sys-44995748018581289654458780
sys-44995748018581289654458780	folder	30263264461
sys-44995748018581289654458780	folder	337401936763
sys-44995748018581289654458780	organization	494667196037
sys-94152191241062747802977115	project	sys-94152191241062747802977115
sys-94152191241062747802977115	folder	30263264461
sys-94152191241062747802977115	folder	337401936763
sys-94152191241062747802977115	organization	494667196037
sys-30784310423009662406034926	project	sys-30784310423009662406034926
sys-30784310423009662406034926	folder	30263264461
sys-30784310423009662406034926	folder	337401936763
sys-30784310423009662406034926	organization	494667196037
sys-60286958645215093828361604	project	sys-60286958645215093828361604
sys-60286958645215093828361604	folder	30263264461
sys-60286958645215093828361604	folder	337401936763
sys-60286958645215093828361604	organization	494667196037
sys-12487922835474357540088693	project	sys-12487922835474357540088693
sys-12487922835474357540088693	folder	30263264461
sys-12487922835474357540088693	folder	337401936763
sys-12487922835474357540088693	organization	494667196037
sys-31829211184922413906853523	project	sys-31829211184922413906853523
sys-31829211184922413906853523	folder	30263264461
sys-31829211184922413906853523	folder	337401936763
sys-31829211184922413906853523	organization	494667196037
sys-20880070073089353967043203	project	sys-20880070073089353967043203
sys-20880070073089353967043203	folder	30263264461
sys-20880070073089353967043203	folder	337401936763
sys-20880070073089353967043203	organization	494667196037
sys-50421528176023152813294560	project	sys-50421528176023152813294560
sys-50421528176023152813294560	folder	30263264461
sys-50421528176023152813294560	folder	337401936763
sys-50421528176023152813294560	organization	494667196037
sys-55478867495968821764635228	project	sys-55478867495968821764635228
sys-55478867495968821764635228	folder	30263264461
sys-55478867495968821764635228	folder	337401936763
sys-55478867495968821764635228	organization	494667196037
sys-62825207975831305295171116	project	sys-62825207975831305295171116
sys-62825207975831305295171116	folder	30263264461
sys-62825207975831305295171116	folder	337401936763
sys-62825207975831305295171116	organization	494667196037
sys-71262888265642056783308710	project	sys-71262888265642056783308710
sys-71262888265642056783308710	folder	30263264461
sys-71262888265642056783308710	folder	337401936763
sys-71262888265642056783308710	organization	494667196037
sys-34066977262339087793217526	project	sys-34066977262339087793217526
sys-34066977262339087793217526	folder	30263264461
sys-34066977262339087793217526	folder	337401936763
sys-34066977262339087793217526	organization	494667196037
sys-00139388227952150399678930	project	sys-00139388227952150399678930
sys-00139388227952150399678930	folder	30263264461
sys-00139388227952150399678930	folder	337401936763
sys-00139388227952150399678930	organization	494667196037
pcb-uat-processing	project	pcb-uat-processing
pcb-uat-processing	folder	78545323173
pcb-uat-processing	folder	806389390541
pcb-uat-processing	folder	373946244185
pcb-uat-processing	organization	494667196037
pcb-uat-landing	project	pcb-uat-landing
pcb-uat-landing	folder	78545323173
pcb-uat-landing	folder	806389390541
pcb-uat-landing	folder	373946244185
pcb-uat-landing	organization	494667196037
pcb-uat-curated	project	pcb-uat-curated
pcb-uat-curated	folder	78545323173
pcb-uat-curated	folder	806389390541
pcb-uat-curated	folder	373946244185
pcb-uat-curated	organization	494667196037
sys-83801657590589559239473438	project	sys-83801657590589559239473438
sys-83801657590589559239473438	folder	30263264461
sys-83801657590589559239473438	folder	337401936763
sys-83801657590589559239473438	organization	494667196037
sys-08051447947214134126370644	project	sys-08051447947214134126370644
sys-08051447947214134126370644	folder	30263264461
sys-08051447947214134126370644	folder	337401936763
sys-08051447947214134126370644	organization	494667196037
sys-84446196077819843293996009	project	sys-84446196077819843293996009
sys-84446196077819843293996009	folder	30263264461
sys-84446196077819843293996009	folder	337401936763
sys-84446196077819843293996009	organization	494667196037
sys-30143361811647062193556464	project	sys-30143361811647062193556464
sys-30143361811647062193556464	folder	30263264461
sys-30143361811647062193556464	folder	337401936763
sys-30143361811647062193556464	organization	494667196037
sys-68104708611354701785289584	project	sys-68104708611354701785289584
sys-68104708611354701785289584	folder	30263264461
sys-68104708611354701785289584	folder	337401936763
sys-68104708611354701785289584	organization	494667196037
sys-10444901276223347579888485	project	sys-10444901276223347579888485
sys-10444901276223347579888485	folder	30263264461
sys-10444901276223347579888485	folder	337401936763
sys-10444901276223347579888485	organization	494667196037
sys-96842129765151045787301814	project	sys-96842129765151045787301814
sys-96842129765151045787301814	folder	30263264461
sys-96842129765151045787301814	folder	337401936763
sys-96842129765151045787301814	organization	494667196037
pcb-poc-pci	project	pcb-poc-pci
pcb-poc-pci	folder	68096937045
pcb-poc-pci	folder	373946244185
pcb-poc-pci	organization	494667196037
pcb-poc-goc	project	pcb-poc-goc
pcb-poc-goc	folder	68096937045
pcb-poc-goc	folder	373946244185
pcb-poc-goc	organization	494667196037
sys-89867831589605581864822963	project	sys-89867831589605581864822963
sys-89867831589605581864822963	folder	30263264461
sys-89867831589605581864822963	folder	337401936763
sys-89867831589605581864822963	organization	494667196037
sys-24265706262400930554191579	project	sys-24265706262400930554191579
sys-24265706262400930554191579	folder	30263264461
sys-24265706262400930554191579	folder	337401936763
sys-24265706262400930554191579	organization	494667196037
sys-48071724861482665974809064	project	sys-48071724861482665974809064
sys-48071724861482665974809064	folder	30263264461
sys-48071724861482665974809064	folder	337401936763
sys-48071724861482665974809064	organization	494667196037
sys-82984369544579266356805076	project	sys-82984369544579266356805076
sys-82984369544579266356805076	folder	30263264461
sys-82984369544579266356805076	folder	337401936763
sys-82984369544579266356805076	organization	494667196037
sys-15424069322120705138935307	project	sys-15424069322120705138935307
sys-15424069322120705138935307	folder	30263264461
sys-15424069322120705138935307	folder	337401936763
sys-15424069322120705138935307	organization	494667196037
sys-71092576591551034278738849	project	sys-71092576591551034278738849
sys-71092576591551034278738849	folder	30263264461
sys-71092576591551034278738849	folder	337401936763
sys-71092576591551034278738849	organization	494667196037
sys-36464973343257891350240296	project	sys-36464973343257891350240296
sys-36464973343257891350240296	folder	30263264461
sys-36464973343257891350240296	folder	337401936763
sys-36464973343257891350240296	organization	494667196037
sys-01184206145380996884445760	project	sys-01184206145380996884445760
sys-01184206145380996884445760	folder	30263264461
sys-01184206145380996884445760	folder	337401936763
sys-01184206145380996884445760	organization	494667196037
sys-25032644867051240800437564	project	sys-25032644867051240800437564
sys-25032644867051240800437564	folder	30263264461
sys-25032644867051240800437564	folder	337401936763
sys-25032644867051240800437564	organization	494667196037
sys-87916485217861714567258352	project	sys-87916485217861714567258352
sys-87916485217861714567258352	folder	30263264461
sys-87916485217861714567258352	folder	337401936763
sys-87916485217861714567258352	organization	494667196037
sys-20167018011664374797517884	project	sys-20167018011664374797517884
sys-20167018011664374797517884	folder	30263264461
sys-20167018011664374797517884	folder	337401936763
sys-20167018011664374797517884	organization	494667196037
sys-30321522307952593925801876	project	sys-30321522307952593925801876
sys-30321522307952593925801876	folder	30263264461
sys-30321522307952593925801876	folder	337401936763
sys-30321522307952593925801876	organization	494667196037
sys-39683344213316074353244558	project	sys-39683344213316074353244558
sys-39683344213316074353244558	folder	30263264461
sys-39683344213316074353244558	folder	337401936763
sys-39683344213316074353244558	organization	494667196037
sys-15490411812098326425113357	project	sys-15490411812098326425113357
sys-15490411812098326425113357	folder	30263264461
sys-15490411812098326425113357	folder	337401936763
sys-15490411812098326425113357	organization	494667196037
sys-14538995552720826298391766	project	sys-14538995552720826298391766
sys-14538995552720826298391766	folder	30263264461
sys-14538995552720826298391766	folder	337401936763
sys-14538995552720826298391766	organization	494667196037
sys-69391035943374179105673444	project	sys-69391035943374179105673444
sys-69391035943374179105673444	folder	30263264461
sys-69391035943374179105673444	folder	337401936763
sys-69391035943374179105673444	organization	494667196037
sys-87834535218566572613930492	project	sys-87834535218566572613930492
sys-87834535218566572613930492	folder	30263264461
sys-87834535218566572613930492	folder	337401936763
sys-87834535218566572613930492	organization	494667196037
sys-17798109556821366406919601	project	sys-17798109556821366406919601
sys-17798109556821366406919601	folder	30263264461
sys-17798109556821366406919601	folder	337401936763
sys-17798109556821366406919601	organization	494667196037
sys-18829191427323440447392891	project	sys-18829191427323440447392891
sys-18829191427323440447392891	folder	30263264461
sys-18829191427323440447392891	folder	337401936763
sys-18829191427323440447392891	organization	494667196037
sys-18717839109601085299363027	project	sys-18717839109601085299363027
sys-18717839109601085299363027	folder	30263264461
sys-18717839109601085299363027	folder	337401936763
sys-18717839109601085299363027	organization	494667196037
sys-47558598393796753770048297	project	sys-47558598393796753770048297
sys-47558598393796753770048297	folder	30263264461
sys-47558598393796753770048297	folder	337401936763
sys-47558598393796753770048297	organization	494667196037
sys-86171551128324087999298672	project	sys-86171551128324087999298672
sys-86171551128324087999298672	folder	30263264461
sys-86171551128324087999298672	folder	337401936763
sys-86171551128324087999298672	organization	494667196037
sys-82126479173553185754141690	project	sys-82126479173553185754141690
sys-82126479173553185754141690	folder	30263264461
sys-82126479173553185754141690	folder	337401936763
sys-82126479173553185754141690	organization	494667196037
sys-76178509688608990000433027	project	sys-76178509688608990000433027
sys-76178509688608990000433027	folder	30263264461
sys-76178509688608990000433027	folder	337401936763
sys-76178509688608990000433027	organization	494667196037
sys-56023242401789441104527962	project	sys-56023242401789441104527962
sys-56023242401789441104527962	folder	30263264461
sys-56023242401789441104527962	folder	337401936763
sys-56023242401789441104527962	organization	494667196037
sys-46397197446589127159234005	project	sys-46397197446589127159234005
sys-46397197446589127159234005	folder	30263264461
sys-46397197446589127159234005	folder	337401936763
sys-46397197446589127159234005	organization	494667196037
sys-39204998581886155581275503	project	sys-39204998581886155581275503
sys-39204998581886155581275503	folder	30263264461
sys-39204998581886155581275503	folder	337401936763
sys-39204998581886155581275503	organization	494667196037
sys-03106763318411572211041291	project	sys-03106763318411572211041291
sys-03106763318411572211041291	folder	30263264461
sys-03106763318411572211041291	folder	337401936763
sys-03106763318411572211041291	organization	494667196037
sys-10093703631919385263481237	project	sys-10093703631919385263481237
sys-10093703631919385263481237	folder	30263264461
sys-10093703631919385263481237	folder	337401936763
sys-10093703631919385263481237	organization	494667196037
sys-24781678126613851777012517	project	sys-24781678126613851777012517
sys-24781678126613851777012517	folder	30263264461
sys-24781678126613851777012517	folder	337401936763
sys-24781678126613851777012517	organization	494667196037
sys-84331832343572731779614946	project	sys-84331832343572731779614946
sys-84331832343572731779614946	folder	30263264461
sys-84331832343572731779614946	folder	337401936763
sys-84331832343572731779614946	organization	494667196037
sys-65664915430943376095679865	project	sys-65664915430943376095679865
sys-65664915430943376095679865	folder	30263264461
sys-65664915430943376095679865	folder	337401936763
sys-65664915430943376095679865	organization	494667196037
sys-99392779915662803904354254	project	sys-99392779915662803904354254
sys-99392779915662803904354254	folder	30263264461
sys-99392779915662803904354254	folder	337401936763
sys-99392779915662803904354254	organization	494667196037
sys-16522949944733861360300507	project	sys-16522949944733861360300507
sys-16522949944733861360300507	folder	30263264461
sys-16522949944733861360300507	folder	337401936763
sys-16522949944733861360300507	organization	494667196037
sys-90202086721579681490932332	project	sys-90202086721579681490932332
sys-90202086721579681490932332	folder	30263264461
sys-90202086721579681490932332	folder	337401936763
sys-90202086721579681490932332	organization	494667196037
sys-65582080713468319121683140	project	sys-65582080713468319121683140
sys-65582080713468319121683140	folder	30263264461
sys-65582080713468319121683140	folder	337401936763
sys-65582080713468319121683140	organization	494667196037
sys-16247605403496722679902037	project	sys-16247605403496722679902037
sys-16247605403496722679902037	folder	30263264461
sys-16247605403496722679902037	folder	337401936763
sys-16247605403496722679902037	organization	494667196037
sys-24296190490933113854519056	project	sys-24296190490933113854519056
sys-24296190490933113854519056	folder	30263264461
sys-24296190490933113854519056	folder	337401936763
sys-24296190490933113854519056	organization	494667196037
sys-90907366204771646363495760	project	sys-90907366204771646363495760
sys-90907366204771646363495760	folder	30263264461
sys-90907366204771646363495760	folder	337401936763
sys-90907366204771646363495760	organization	494667196037
sys-06853706923521741002381594	project	sys-06853706923521741002381594
sys-06853706923521741002381594	folder	30263264461
sys-06853706923521741002381594	folder	337401936763
sys-06853706923521741002381594	organization	494667196037
sys-82707267021049888879073914	project	sys-82707267021049888879073914
sys-82707267021049888879073914	folder	30263264461
sys-82707267021049888879073914	folder	337401936763
sys-82707267021049888879073914	organization	494667196037
sys-07079227502745667476564056	project	sys-07079227502745667476564056
sys-07079227502745667476564056	folder	30263264461
sys-07079227502745667476564056	folder	337401936763
sys-07079227502745667476564056	organization	494667196037
sys-03012321189008473307782077	project	sys-03012321189008473307782077
sys-03012321189008473307782077	folder	30263264461
sys-03012321189008473307782077	folder	337401936763
sys-03012321189008473307782077	organization	494667196037
sys-67488822060736838372838315	project	sys-67488822060736838372838315
sys-67488822060736838372838315	folder	30263264461
sys-67488822060736838372838315	folder	337401936763
sys-67488822060736838372838315	organization	494667196037
sys-51834106026125202005916193	project	sys-51834106026125202005916193
sys-51834106026125202005916193	folder	30263264461
sys-51834106026125202005916193	folder	337401936763
sys-51834106026125202005916193	organization	494667196037
sys-34284525676013087214699709	project	sys-34284525676013087214699709
sys-34284525676013087214699709	folder	30263264461
sys-34284525676013087214699709	folder	337401936763
sys-34284525676013087214699709	organization	494667196037
sys-38628176328034739207793033	project	sys-38628176328034739207793033
sys-38628176328034739207793033	folder	30263264461
sys-38628176328034739207793033	folder	337401936763
sys-38628176328034739207793033	organization	494667196037
sys-16846366999541455876460280	project	sys-16846366999541455876460280
sys-16846366999541455876460280	folder	30263264461
sys-16846366999541455876460280	folder	337401936763
sys-16846366999541455876460280	organization	494667196037
lt-cv-pch-artifacts	project	lt-cv-pch-artifacts
lt-cv-pch-artifacts	folder	935065178487
lt-cv-pch-artifacts	folder	231949391868
lt-cv-pch-artifacts	folder	572237543192
lt-cv-pch-artifacts	organization	494667196037
sys-72324697604176766971282376	project	sys-72324697604176766971282376
sys-72324697604176766971282376	folder	30263264461
sys-72324697604176766971282376	folder	337401936763
sys-72324697604176766971282376	organization	494667196037
sys-10791885912464801500257836	project	sys-10791885912464801500257836
sys-10791885912464801500257836	folder	30263264461
sys-10791885912464801500257836	folder	337401936763
sys-10791885912464801500257836	organization	494667196037
sys-80602487444954581123790638	project	sys-80602487444954581123790638
sys-80602487444954581123790638	folder	30263264461
sys-80602487444954581123790638	folder	337401936763
sys-80602487444954581123790638	organization	494667196037
sys-88310580097985201152516866	project	sys-88310580097985201152516866
sys-88310580097985201152516866	folder	30263264461
sys-88310580097985201152516866	folder	337401936763
sys-88310580097985201152516866	organization	494667196037
sys-91145846681909073551538824	project	sys-91145846681909073551538824
sys-91145846681909073551538824	folder	30263264461
sys-91145846681909073551538824	folder	337401936763
sys-91145846681909073551538824	organization	494667196037
sys-14176583883084518337488535	project	sys-14176583883084518337488535
sys-14176583883084518337488535	folder	30263264461
sys-14176583883084518337488535	folder	337401936763
sys-14176583883084518337488535	organization	494667196037
sys-00477662415287347676232383	project	sys-00477662415287347676232383
sys-00477662415287347676232383	folder	30263264461
sys-00477662415287347676232383	folder	337401936763
sys-00477662415287347676232383	organization	494667196037
sys-94429710960656393744776922	project	sys-94429710960656393744776922
sys-94429710960656393744776922	folder	30263264461
sys-94429710960656393744776922	folder	337401936763
sys-94429710960656393744776922	organization	494667196037
sys-30456939936832382740358377	project	sys-30456939936832382740358377
sys-30456939936832382740358377	folder	30263264461
sys-30456939936832382740358377	folder	337401936763
sys-30456939936832382740358377	organization	494667196037
sys-02017100551982130203898271	project	sys-02017100551982130203898271
sys-02017100551982130203898271	folder	30263264461
sys-02017100551982130203898271	folder	337401936763
sys-02017100551982130203898271	organization	494667196037
sys-81111320872954232185772766	project	sys-81111320872954232185772766
sys-81111320872954232185772766	folder	30263264461
sys-81111320872954232185772766	folder	337401936763
sys-81111320872954232185772766	organization	494667196037
sys-05352220779583270824058864	project	sys-05352220779583270824058864
sys-05352220779583270824058864	folder	30263264461
sys-05352220779583270824058864	folder	337401936763
sys-05352220779583270824058864	organization	494667196037
sys-61445319911268174889151042	project	sys-61445319911268174889151042
sys-61445319911268174889151042	folder	30263264461
sys-61445319911268174889151042	folder	337401936763
sys-61445319911268174889151042	organization	494667196037
sys-60549189369412109804487171	project	sys-60549189369412109804487171
sys-60549189369412109804487171	folder	30263264461
sys-60549189369412109804487171	folder	337401936763
sys-60549189369412109804487171	organization	494667196037
sys-12286727903730074908967372	project	sys-12286727903730074908967372
sys-12286727903730074908967372	folder	30263264461
sys-12286727903730074908967372	folder	337401936763
sys-12286727903730074908967372	organization	494667196037
sys-18100819507927206490369581	project	sys-18100819507927206490369581
sys-18100819507927206490369581	folder	30263264461
sys-18100819507927206490369581	folder	337401936763
sys-18100819507927206490369581	organization	494667196037
sys-10037954949494111455582655	project	sys-10037954949494111455582655
sys-10037954949494111455582655	folder	30263264461
sys-10037954949494111455582655	folder	337401936763
sys-10037954949494111455582655	organization	494667196037
sys-74851196036068587261125627	project	sys-74851196036068587261125627
sys-74851196036068587261125627	folder	30263264461
sys-74851196036068587261125627	folder	337401936763
sys-74851196036068587261125627	organization	494667196037
sys-57704872095336322851711457	project	sys-57704872095336322851711457
sys-57704872095336322851711457	folder	30263264461
sys-57704872095336322851711457	folder	337401936763
sys-57704872095336322851711457	organization	494667196037
sys-55506383478774924194334484	project	sys-55506383478774924194334484
sys-55506383478774924194334484	folder	30263264461
sys-55506383478774924194334484	folder	337401936763
sys-55506383478774924194334484	organization	494667196037
sys-62773612841362001861044509	project	sys-62773612841362001861044509
sys-62773612841362001861044509	folder	30263264461
sys-62773612841362001861044509	folder	337401936763
sys-62773612841362001861044509	organization	494667196037
sys-67969651438298802190372518	project	sys-67969651438298802190372518
sys-67969651438298802190372518	folder	30263264461
sys-67969651438298802190372518	folder	337401936763
sys-67969651438298802190372518	organization	494667196037
sys-14507755539355622358769334	project	sys-14507755539355622358769334
sys-14507755539355622358769334	folder	30263264461
sys-14507755539355622358769334	folder	337401936763
sys-14507755539355622358769334	organization	494667196037
sys-62545052323465839263245285	project	sys-62545052323465839263245285
sys-62545052323465839263245285	folder	30263264461
sys-62545052323465839263245285	folder	337401936763
sys-62545052323465839263245285	organization	494667196037
sys-29855204446109616727829343	project	sys-29855204446109616727829343
sys-29855204446109616727829343	folder	30263264461
sys-29855204446109616727829343	folder	337401936763
sys-29855204446109616727829343	organization	494667196037
sys-92815065283531596295541640	project	sys-92815065283531596295541640
sys-92815065283531596295541640	folder	30263264461
sys-92815065283531596295541640	folder	337401936763
sys-92815065283531596295541640	organization	494667196037
sys-43195197340808255627360807	project	sys-43195197340808255627360807
sys-43195197340808255627360807	folder	30263264461
sys-43195197340808255627360807	folder	337401936763
sys-43195197340808255627360807	organization	494667196037
sys-14452372985312148344669691	project	sys-14452372985312148344669691
sys-14452372985312148344669691	folder	30263264461
sys-14452372985312148344669691	folder	337401936763
sys-14452372985312148344669691	organization	494667196037
sys-43313959595924199320766325	project	sys-43313959595924199320766325
sys-43313959595924199320766325	folder	30263264461
sys-43313959595924199320766325	folder	337401936763
sys-43313959595924199320766325	organization	494667196037
sys-24328974476762910661373110	project	sys-24328974476762910661373110
sys-24328974476762910661373110	folder	30263264461
sys-24328974476762910661373110	folder	337401936763
sys-24328974476762910661373110	organization	494667196037
sys-41287022809287223762895869	project	sys-41287022809287223762895869
sys-41287022809287223762895869	folder	30263264461
sys-41287022809287223762895869	folder	337401936763
sys-41287022809287223762895869	organization	494667196037
sys-18581170238481039234989152	project	sys-18581170238481039234989152
sys-18581170238481039234989152	folder	30263264461
sys-18581170238481039234989152	folder	337401936763
sys-18581170238481039234989152	organization	494667196037
lt-dia-lake-prd-fulfillment	project	lt-dia-lake-prd-fulfillment
lt-dia-lake-prd-fulfillment	folder	231037816692
lt-dia-lake-prd-fulfillment	folder	55753077198
lt-dia-lake-prd-fulfillment	folder	857031298135
lt-dia-lake-prd-fulfillment	folder	173952209464
lt-dia-lake-prd-fulfillment	organization	494667196037
lt-dia-lake-val-fulfillment	project	lt-dia-lake-val-fulfillment
lt-dia-lake-val-fulfillment	folder	128157814122
lt-dia-lake-val-fulfillment	folder	55753077198
lt-dia-lake-val-fulfillment	folder	857031298135
lt-dia-lake-val-fulfillment	folder	173952209464
lt-dia-lake-val-fulfillment	organization	494667196037
lt-dia-lake-exp-fulfillment	project	lt-dia-lake-exp-fulfillment
lt-dia-lake-exp-fulfillment	folder	9145849410
lt-dia-lake-exp-fulfillment	folder	55753077198
lt-dia-lake-exp-fulfillment	folder	857031298135
lt-dia-lake-exp-fulfillment	folder	173952209464
lt-dia-lake-exp-fulfillment	organization	494667196037
lt-aps-sas-exp	project	lt-aps-sas-exp
lt-aps-sas-exp	folder	571497658179
lt-aps-sas-exp	folder	878108113056
lt-aps-sas-exp	folder	731592704613
lt-aps-sas-exp	organization	494667196037
sys-38229905835537623284749317	project	sys-38229905835537623284749317
sys-38229905835537623284749317	folder	30263264461
sys-38229905835537623284749317	folder	337401936763
sys-38229905835537623284749317	organization	494667196037
sys-50334128231158922772058149	project	sys-50334128231158922772058149
sys-50334128231158922772058149	folder	30263264461
sys-50334128231158922772058149	folder	337401936763
sys-50334128231158922772058149	organization	494667196037
sys-00580148382202920199256844	project	sys-00580148382202920199256844
sys-00580148382202920199256844	folder	30263264461
sys-00580148382202920199256844	folder	337401936763
sys-00580148382202920199256844	organization	494667196037
sys-43954129178871351873542340	project	sys-43954129178871351873542340
sys-43954129178871351873542340	folder	30263264461
sys-43954129178871351873542340	folder	337401936763
sys-43954129178871351873542340	organization	494667196037
sys-52700562742943585584933706	project	sys-52700562742943585584933706
sys-52700562742943585584933706	folder	30263264461
sys-52700562742943585584933706	folder	337401936763
sys-52700562742943585584933706	organization	494667196037
sys-35421723465940499539662281	project	sys-35421723465940499539662281
sys-35421723465940499539662281	folder	30263264461
sys-35421723465940499539662281	folder	337401936763
sys-35421723465940499539662281	organization	494667196037
sys-60750372243267810221510477	project	sys-60750372243267810221510477
sys-60750372243267810221510477	folder	30263264461
sys-60750372243267810221510477	folder	337401936763
sys-60750372243267810221510477	organization	494667196037
sys-09782863083785820482819532	project	sys-09782863083785820482819532
sys-09782863083785820482819532	folder	30263264461
sys-09782863083785820482819532	folder	337401936763
sys-09782863083785820482819532	organization	494667196037
sys-03663787347279547271237590	project	sys-03663787347279547271237590
sys-03663787347279547271237590	folder	30263264461
sys-03663787347279547271237590	folder	337401936763
sys-03663787347279547271237590	organization	494667196037
sys-87998713890406886804563730	project	sys-87998713890406886804563730
sys-87998713890406886804563730	folder	30263264461
sys-87998713890406886804563730	folder	337401936763
sys-87998713890406886804563730	organization	494667196037
sys-12443180775868395262814880	project	sys-12443180775868395262814880
sys-12443180775868395262814880	folder	30263264461
sys-12443180775868395262814880	folder	337401936763
